category,mouse_symbol,human_symbol,mapping_path,in_our_background
Low-complexity-repeat-enriched genes,Adnp,ADNP,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Adprhl2,,unmapped,False
Low-complexity-repeat-enriched genes,Adra1a,ADRA1A,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Adra2a,ADRA2A,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Adra2c,ADRA2C,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Adrbk1,,unmapped,False
Low-complexity-repeat-enriched genes,Aebp1,AEBP1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Aebp2,AEBP2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Aes,,unmapped,False
Low-complexity-repeat-enriched genes,Aff2,AFF2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Aff3,AFF3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Aftph,AFTPH,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Agap3,AGAP3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Agfg1,AGFG1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ago1,AGO1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ago4,AGO4,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Agpat2,AGPAT2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Agpat3,AGPAT3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Agpat5,AGPAT5,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Agps,AGPS,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Agtpbp1,AGTPBP1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ahcyl1,AHCYL1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ahcyl2,AHCYL2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ahsa2,AHSA2P,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Aifm3,AIFM3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ajap1,AJAP1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Akap10,AKAP10,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Akt1,AKT1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Akt3,AKT3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Aldh1a2,ALDH1A2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Aldh2,ALDH2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Alg1,ALG1,symbol_upcase,True
Low-complexity-repeat-enriched genes,Alpk3,ALPK3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Alx3,ALX3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Alyref,ALYREF,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Amer1,AMER1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Amer2,AMER2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Amfr,AMFR,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Amigo2,AMIGO2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Amph,AMPH,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Angptl1,ANGPTL1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ank,ANKH,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ank1,ANK1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ank3,ANK3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ankhd1,ANKHD1,symbol_upcase,True
Low-complexity-repeat-enriched genes,Ankle2,ANKLE2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ankrd11,ANKRD11,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ankrd12,ANKRD12,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ankrd13a,ANKRD13A,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ankrd13b,ANKRD13B,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ankrd13c,ANKRD13C,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ankrd17,ANKRD17,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ankrd33b,ANKRD33B,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ankrd40,ANKRD40,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ankrd50,ANKRD50,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ankrd52,ANKRD52,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ankrd6,ANKRD6,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Anks1b,ANKS1B,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Anks6,ANKS6,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ano6,ANO6,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Anp32a,ANP32A,symbol_upcase,True
Low-complexity-repeat-enriched genes,Anp32b,ANP32B,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Anp32e,ANP32E,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Antxrl,ANTXRL,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ap1s2,AP1S2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ap2b1,AP2B1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ap3b1,AP3B1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ap3s1,AP3S1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Apba1,APBA1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Apcdd1,APCDD1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,App,APP,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Aqp2,AQP2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Aqp5,AQP5,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ar,AR,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Arap1,ARAP1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Areg,AREG,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Arf5,ARF5,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Arfgef1,ARFGEF1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Arfgef2,ARFGEF2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Arfrp1,ARFRP1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Arglu1,ARGLU1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Arhgap17,ARHGAP17,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Arhgap21,ARHGAP21,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Arhgap23,ARHGAP23,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Arhgap24,ARHGAP24,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Arhgap29,ARHGAP29,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Arhgap35,ARHGAP35,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Arhgdia,ARHGDIA,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Arhgdig,ARHGDIG,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Arhgef1,ARHGEF1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Arhgef10,ARHGEF10,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Arhgef2,ARHGEF2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Arhgef33,ARHGEF33,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Arhgef40,ARHGEF40,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Arhgef7,ARHGEF7,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Arhgef9,ARHGEF9,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Arid1a,ARID1A,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Arid1b,ARID1B,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Arid2,ARID2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Arid3b,ARID3B,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Arid4b,ARID4B,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Arih1,ARIH1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Arih2,ARIH2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Arl13b,ARL13B,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Arl3,ARL3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Arl4a,ARL4A,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Arl6ip4,ARL6IP4,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Arl9,ARL9,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Armcx4,ARMCX4,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Armcx5,ARMCX5,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Arxes1,,unmapped,False
Low-complexity-repeat-enriched genes,Arxes2,,unmapped,False
Low-complexity-repeat-enriched genes,Asap1,ASAP1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ascc2,ASCC2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Asf1a,ASF1A,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Asmt,ASMT,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Aspa,ASPA,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Aspscr1,ASPSCR1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Astn1,ASTN1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ate1,ATE1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Atmin,ATMIN,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Atn1,ATN1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Atoh7,ATOH7,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Atp11a,ATP11A,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Atp11c,ATP11C,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Atp1a1,ATP1A1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Atp2a2,ATP2A2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Atp2b2,ATP2B2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Atp2b4,ATP2B4,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Atp2c1,ATP2C1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Atp5h,,unmapped,False
Low-complexity-repeat-enriched genes,Atp6v0a2,ATP6V0A2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Atp8b2,ATP8B2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Atp9a,ATP9A,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Atrx,ATRX,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Atxn2,ATXN2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Atxn7,ATXN7,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Atxn7l3,ATXN7L3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Atxn7l3b,ATXN7L3B,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Aup1,AUP1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Auts2,AUTS2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Azin2,AZIN2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,B3galnt1,B3GALNT1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,B430203G13Rik,,unmapped,False
Low-complexity-repeat-enriched genes,B630005N14Rik,,unmapped,False
Low-complexity-repeat-enriched genes,B630019K06Rik,,unmapped,False
Low-complexity-repeat-enriched genes,B930041F14Rik,,unmapped,False
Low-complexity-repeat-enriched genes,B930094E09Rik,,unmapped,False
Low-complexity-repeat-enriched genes,BB019430,,unmapped,False
Low-complexity-repeat-enriched genes,BC005561,,unmapped,False
Low-complexity-repeat-enriched genes,BC022687,,unmapped,False
Low-complexity-repeat-enriched genes,BC027231,,unmapped,False
Low-complexity-repeat-enriched genes,BC030336,,unmapped,False
Low-complexity-repeat-enriched genes,Bach2,BACH2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Bahcc1,BAHCC1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Bahd1,BAHD1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Baiap2,BAIAP2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Bank1,BANK1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Barhl1,BARHL1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Barx1,BARX1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Basp1,BASP1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Batf3,BATF3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Baz1a,BAZ1A,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Baz2a,BAZ2A,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Bbc3,BBC3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Bbip1,BBIP1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Bbx,BBX,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Bcap29,BCAP29,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Bcar1,BCAR1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Bccip,BCCIP,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Bcl11a,BCL11A,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Bcl11b,BCL11B,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Bcl2,BCL2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Bcorl1,BCORL1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Bean1,BEAN1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Begain,BEGAIN,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Bend3,BEND3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Bend4,BEND4,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Bend7,BEND7,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Bhlhe22,BHLHE22,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Bhlhe23,BHLHE23,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Bhlhe41,BHLHE41,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Bicc1,BICC1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Bicd2,BICD2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Birc6,BIRC6,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Bmi1,BMI1,symbol_upcase,True
Low-complexity-repeat-enriched genes,Bmp1,BMP1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Bmp2,BMP2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Bmp6,BMP6,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Bmpr1b,BMPR1B,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Bnc2,BNC2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Bod1,BOD1,symbol_upcase,True
Low-complexity-repeat-enriched genes,Boll,BOLL,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Bpifb2,BPIFB2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Bptf,BPTF,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Brap,BRAP,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Brd1,BRD1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Brd2,BRD2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Brd3,BRD3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Brd4,BRD4,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Bri3,BRI3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Brpf3,BRPF3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Brsk2,BRSK2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Btbd2,BTBD2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Btbd9,BTBD9,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Bzw1,BZW1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,C1ql1,C1QL1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,C1ql3,C1QL3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,C1qtnf4,C1QTNF4,mgi_ortholog,True
Low-complexity-repeat-enriched genes,C2cd4b,C2CD4B,mgi_ortholog,True
Low-complexity-repeat-enriched genes,C77370,,unmapped,False
Low-complexity-repeat-enriched genes,Caap1,CAAP1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Cab39,CAB39,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Cables1,CABLES1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Cables2,CABLES2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Cacfd1,CACFD1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Cacna1c,CACNA1C,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Cacna1d,CACNA1D,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Cacna1h,CACNA1H,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Cacna2d1,CACNA2D1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Cacna2d2,CACNA2D2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Cacnb3,CACNB3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Cacnb4,CACNB4,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Cacng4,CACNG4,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Cacng8,CACNG8,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Cactin,CACTIN,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Cadm1,CADM1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Cadm2,CADM2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Cadm4,CADM4,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Cadps,CADPS,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Cadps2,CADPS2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Calm1,CALM1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Calr,CALR,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Calr4,CALR4P,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Camkk2,CAMKK2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Camkv,CAMKV,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Camsap1,CAMSAP1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Canx,CANX,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Capn15,CAPN15,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Capn6,CAPN6,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Capns1,CAPNS1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Caprin1,CAPRIN1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Capza2,CAPZA2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Car11,,unmapped,False
Low-complexity-repeat-enriched genes,Car14,,unmapped,False
Low-complexity-repeat-enriched genes,Carm1,CARM1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Casc4,,unmapped,False
Low-complexity-repeat-enriched genes,Casd1,CASD1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Caskin1,CASKIN1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Casp9,CASP9,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Catip,CATIP,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Cav1,CAV1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Cav2,CAV2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Cbln1,CBLN1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Cbx2,CBX2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ccdc108,,unmapped,False
Low-complexity-repeat-enriched genes,Ccdc136,CCDC136,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ccdc146,CCDC146,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ccdc149,CCDC149,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ccdc158,CCDC158,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ccdc170,CCDC170,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ccdc177,CCDC177,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ccdc25,CCDC25,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ccdc28b,CCDC28B,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ccdc34,CCDC34,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ccdc37,,unmapped,False
Low-complexity-repeat-enriched genes,Ccdc59,CCDC59,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ccdc6,CCDC6,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ccdc64,,unmapped,False
Low-complexity-repeat-enriched genes,Ccdc71l,CCDC71L,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ccdc74a,CCDC74A,symbol_upcase,True
Low-complexity-repeat-enriched genes,Ccdc80,CCDC80,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ccdc85a,CCDC85A,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ccdc85b,CCDC85B,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ccdc85c,CCDC85C,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ccdc88c,CCDC88C,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ccdc9,CCDC9,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ccdc96,CCDC96,symbol_upcase,True
Low-complexity-repeat-enriched genes,Ccer1,CCER1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ccl27a,CCL27,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ccl27b,CCL27,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ccm2,CCM2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ccna1,CCNA1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ccnd2,CCND2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ccnd3,CCND3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ccni,CCNI,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ccnk,CCNK,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ccnl1,CCNL1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ccny,CCNY,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ccser1,CCSER1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Cct4,CCT4,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Cd55,CD55,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Cd74,CD74,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Cd83,CD83,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Cdc14a,CDC14A,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Cdc42bpa,CDC42BPA,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Cdc42bpb,CDC42BPB,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Cdc73,CDC73,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Cdh2,CDH2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Cdh24,CDH24,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Cdh7,CDH7,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Cdk11b,CDK11B,symbol_upcase,True
Low-complexity-repeat-enriched genes,Cdk13,CDK13,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Cdk14,CDK14,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Cdk5r2,CDK5R2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Cdkl2,CDKL2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Cdv3,CDV3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Cdx1,CDX1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Cdx2,CDX2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Cdyl,CDYL,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Cdyl2,CDYL2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Cebpb,CEBPB,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Cecr2,CECR2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Cecr6,,unmapped,False
Low-complexity-repeat-enriched genes,Celf1,CELF1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Celf2,CELF2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Celf4,CELF4,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Celf5,CELF5,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Celsr1,CELSR1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Celsr3,CELSR3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Cenpb,CENPB,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Cenpv,CENPV,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Cep170,CEP170,mgi_ortholog,True
